,Item,Height (m),Mass (kg),Distance (m),Moment (kg*m),Thickness (m),Distance from CM (m),J0 (kg m^2),m*CM^2 (kg m^2),Jpitch/yaw,Jroll
8,Fuel Cylinder 1,2.029481946932411,24.1866184490507,6.3431123342415425,153.41843780776756,0.0015,0.2082369249428826,10.750542689069015,1.0487950701464872,11.799337759215502,4.897790235932767
9,Fuel Dome Bottom 1,0.225,2.467259027635459,5.2328783949202,12.910866460385416,0.001,-0.9019970143784599,0.22482897889328124,2.00735852513405,2.232187504027331,0.13239928757048786
10,Fuel Insulation 1,2.479481946932411,0.0,6.3431123342415425,0.0,0.0,0.2082369249428826,0,0.0,0.0,0
11,Fuel Residual 1, ,23.711238122535434,5.2158713607753375,123.67476785185696,0.0,-0.9190040485233224,0,20.025763420125287,20.025763420125287,0
12,Intertank 1,0.675,5.362934279126796,4.990871360775337,26.765715103414255,0.001,-1.144004048523323,0.7466210066721837,7.018714833789984,7.765335840462168,1.0859941915231763
13,Ox Dome Top 1,0.225,2.4584787463983226,4.748864326630474,11.674982016550203,0.001,-1.386011082668186,0.22402887576554717,4.722803365527767,4.946832241293314,0.13192811572860003
14,Ox Cylinder 1,3.753371360775337,44.572111516319154,2.7766856803876685,123.76274379200568,0.0015,-3.3581897289109914,56.83982960948008,502.6592355364557,559.4990651459358,9.025852582054629
15,Ox Dome Bottom 1,0.225,2.4584787463983226,0.8045070341448628,1.977863444773095,0.001,-5.330368375153797,0.22402887576554717,69.85233134107557,70.07636021684111,0.13192811572860003
16,Ox Insulation 1,4.203371360775337,13.88978479272437,2.7766856803876685,38.56756653762416,0.0,-3.3581897289109914,13.052871070676735,156.6411903802329,169.69406145090963,2.0782109066631294
17,Ox Residual 1, ,55.4842972067329,0.7874999999999999,43.69388405030215,0.0,-5.34737540929866,0,1586.5415067974263,1586.5415067974263,0
18,Pressurant Tank 1,0.44959776496647746,1.784450395331575,2.7766856803876685,4.954857860079298,0.001,-3.3581897289109914,0.36135120505464396,20.124029153110428,20.48538035816507,0.2409008033697626
19,Aft Skirt 1,0.9,13.586100173787885,0.44999999999999996,6.1137450782045475,0.0019,-5.68487540929866,2.2926544043267056,439.0729825811971,441.3656369855238,2.751185285192047
20,Thrust Structure 1,0.45,15.188008638308448,0.22499999999999998,3.4173019436194005,0.0,-5.90987540929866,0,530.4659179509206,530.4659179509206,0
21,Gimballs 1, ,2.007423313157095,1.2249936516029045,2.459080814697111,0.0,-4.909881757695755,0,48.39283110563188,48.39283110563188,0
22,Engines 1,1.2249936516029045,77.93159951619285,0.1125,8.767304945571695,0.0,-6.02237540929866,0,2826.5016169727373,2826.5016169727373,0
23,Fuel 1,2.479481946932411,663.1186803838135,5.811536506710091,3853.738419331953,0.0,-0.3233389025885689,0,69.32776225193795,69.32776225193795,0
24,Oxidizer 1,4.203371360775337,1551.6977120981235,1.8183504304629148,2821.530202741943,0.0,-4.316524978835745,0,28911.83366435777,28911.83366435777,0
